,일자,지역,이용현황_결제건수_금액병합_수정_충전건수,이용현황_결제건수_금액병합_수정_충전금액,이용현황_결제건수_금액병합_수정_결제건수,이용현황_결제건수_금액병합_수정_결제금액,인천_행정구역별_월별_상권수_수정본_상권수,인천e음카드_월별_캐시백비율_연매출 3억원 이하,인천e음카드_월별_캐시백비율_연매출 3억~30억원,인천e음카드_월별_캐시백비율_연매출 30억원 초과,인천e음카드_월별_캐시백비율_월 결제 한도,인천광역시_행정동병_연령별_성별_인구수_여/0_9,인천광역시_행정동병_연령별_성별_인구수_여/10_19,인천광역시_행정동병_연령별_성별_인구수_여/20_29,인천광역시_행정동병_연령별_성별_인구수_여/30_39,인천광역시_행정동병_연령별_성별_인구수_여/40_49,인천광역시_행정동병_연령별_성별_인구수_여/50_59,인천광역시_행정동병_연령별_성별_인구수_여/60_69,인천광역시_행정동병_연령별_성별_인구수_여/70_79,인천광역시_행정동병_연령별_성별_인구수_여/80_89,인천광역시_행정동병_연령별_성별_인구수_여/90_99,인천광역시_행정동병_연령별_성별_인구수_여/100 +,인천광역시_행정동병_연령별_성별_인구수_여/총인구수,인천광역시_행정동병_연령별_성별_인구수_남/0_9,인천광역시_행정동병_연령별_성별_인구수_남/10_19,인천광역시_행정동병_연령별_성별_인구수_남/20_29,인천광역시_행정동병_연령별_성별_인구수_남/30_39,인천광역시_행정동병_연령별_성별_인구수_남/40_49,인천광역시_행정동병_연령별_성별_인구수_남/50_59,인천광역시_행정동병_연령별_성별_인구수_남/60_69,인천광역시_행정동병_연령별_성별_인구수_남/70_79,인천광역시_행정동병_연령별_성별_인구수_남/80_89,인천광역시_행정동병_연령별_성별_인구수_남/90_99,인천광역시_행정동병_연령별_성별_인구수_남/100 +,인천광역시_행정동병_연령별_성별_인구수_남/총인구수,업종별_인천e음카드_데이터(월별)_문화_취미_영화관,업종별_인천e음카드_데이터(월별)_숙박,업종별_인천e음카드_데이터(월별)_약국,업종별_인천e음카드_데이터(월별)_연료,업종별_인천e음카드_데이터(월별)_유통업영리_편의점,업종별_인천e음카드_데이터(월별)_일반휴게음식,업종별_인천e음카드_데이터(월별)_학원,업종별_인천e음카드_데이터(월별)_기타,업종별_인천e음카드_데이터(월별)_전체금액,이용현황_결제건수_금액병합_수정_충전건수_조사여부,이용현황_결제건수_금액병합_수정_충전금액_조사여부,이용현황_결제건수_금액병합_수정_결제건수_조사여부,이용현황_결제건수_금액병합_수정_결제금액_조사여부,인천_행정구역별_월별_상권수_수정본_상권수_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/0_9_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/10_19_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/20_29_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/30_39_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/40_49_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/50_59_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/60_69_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/70_79_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/80_89_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/90_99_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/100 +_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/총인구수_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/0_9_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/10_19_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/20_29_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/30_39_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/40_49_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/50_59_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/60_69_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/70_79_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/80_89_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/90_99_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/100 +_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/총인구수_조사여부,업종별_인천e음카드_데이터(월별)_문화_취미_영화관_조사여부,업종별_인천e음카드_데이터(월별)_숙박_조사여부,업종별_인천e음카드_데이터(월별)_약국_조사여부,업종별_인천e음카드_데이터(월별)_연료_조사여부,업종별_인천e음카드_데이터(월별)_유통업영리_편의점_조사여부,업종별_인천e음카드_데이터(월별)_일반휴게음식_조사여부,업종별_인천e음카드_데이터(월별)_학원_조사여부,업종별_인천e음카드_데이터(월별)_기타_조사여부,업종별_인천e음카드_데이터(월별)_전체금액_조사여부,lpf_trend,trend_diff,slope_3,slope_6,trend_deviation,캐시백_변화,캐시백_상하향_더미,캐시백_유지개월,캐시백_변동_소비변화율,month,month_sin,month_cos,전월대비_변화율,금액_ma_3,금액_deviation_3,연초말_EMT,월별평균_x,월별평균_y,평년_월별_차이
38,2023-09,인천광역시,1543000.0,128000000000.0,6054000.0,132000000000.0,0.0,0.1,0.07,0.07,100만원,99120,132541,175868,196642,233826,257030,221644,104733,59836,11547,406,1493193,104289,139649,190294,213878,247238,254950,216661,90734,33827,3102,103,1494725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.020000000000000004,1,3.0,,9,-1.0,-1.8369701987210297e-16,,0.0,0.0,Y_M,0.0,0.0,0.0
39,2023-10,인천광역시,1297000.0,88888000000.0,5343000.0,97380000000.0,0.0,0.1,0.07,0.0,30만원,98887,132523,175646,196885,233809,257265,222471,105087,59991,11567,401,1494532,104052,139544,189899,214073,247375,255144,217399,91134,33905,3115,104,1495744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,,0.0,0.0,Y_T,0.0,0.0,0.0
40,2023-11,인천광역시,1167000.0,81560000000.0,4683000.0,87488000000.0,0.0,0.1,0.07,0.0,30만원,98712,132530,175292,197224,233794,258155,222871,105525,60172,11590,396,1496261,103871,139579,189375,214571,247372,255979,217808,91398,34041,3135,102,1497231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,,0.0,0.0,Y_T,0.0,0.0,0.0
41,2023-12,인천광역시,1177000.0,82530000000.0,4586000.0,88720000000.0,0.0,0.1,0.07,0.0,30만원,98596,132465,175188,197803,233530,259147,223327,105989,60273,11685,391,1498394,103733,139614,188915,215282,247250,256886,218084,91836,34124,3192,100,1499016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,12,-2.4492935982947064e-16,1.0,,0.0,0.0,Y_T,0.0,0.0,0.0
42,2024-01,인천광역시,1133000.0,79956000000.0,4433000.0,84108000000.0,0.0,0.1,0.05,0.0,30만원,98278,132548,174813,197853,233687,259536,224063,106668,60395,11814,385,1500040,103531,139629,188233,215487,247136,257587,218849,92296,34346,3220,100,1500414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,-0.020000000000000004,-1,3.0,,1,0.49999999999999994,0.8660254037844387,,0.0,0.0,Y_E,0.0,0.0,0.0
43,2024-02,인천광역시,1072000.0,77373000000.0,4139000.0,81234000000.0,0.0,0.1,0.05,0.0,30만원,98093,132572,174317,197760,233908,259709,225203,107128,60641,11888,388,1501607,103288,139628,187366,215419,247691,257697,219879,92695,34530,3251,99,1501543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,2,0.8660254037844386,0.5000000000000001,,0.0,0.0,Y_E,0.0,0.0,0.0
44,2024-03,인천광역시,1135000.0,79582000000.0,4509000.0,83879000000.0,0.0,0.1,0.05,0.0,30만원,97774,132415,174058,198600,233230,259644,226283,107770,60900,12028,387,1503089,102900,139536,186890,216421,247079,257746,220854,93402,34733,3295,100,1502956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,3,1.0,6.123233995736766e-17,,0.0,0.0,Y_E,0.0,0.0,0.0
45,2024-04,인천광역시,1092000.0,75181000000.0,4510000.0,80549000000.0,0.0,0.1,0.05,0.0,30만원,97477,132418,173633,199177,232733,259798,227346,108049,61288,12092,395,1504406,102499,139512,186404,217241,246478,258020,221753,93725,35004,3345,97,1504078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,4,0.8660254037844387,-0.4999999999999998,,0.0,0.0,Y_M,0.0,0.0,0.0
46,2024-05,인천광역시,1130000.0,78411000000.0,4556000.0,83494000000.0,0.0,0.1,0.07,0.0,30만원,97185,132345,173043,199695,232415,259811,228004,108742,61434,12180,401,1505255,102184,139507,185744,217789,246000,258057,222328,94370,35183,3360,96,1504618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.020000000000000004,1,0.0,,5,0.49999999999999994,-0.8660254037844387,,0.0,0.0,Y_M,0.0,0.0,0.0
47,2024-06,인천광역시,1089000.0,74880000000.0,4415000.0,79354000000.0,0.0,0.1,0.05,0.0,30만원,96906,132277,172543,200027,232172,259908,228387,109467,61578,12235,396,1505896,101831,139502,184976,218338,245685,258241,222860,94962,35320,3366,96,1505177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,-0.020000000000000004,-1,2.0,,6,1.2246467991473532e-16,-1.0,,0.0,0.0,Y_M,0.0,0.0,0.0
48,2024-07,인천광역시,1081000.0,73999000000.0,4349000.0,78660000000.0,0.0,0.1,0.05,0.0,30만원,96700,132314,172191,200337,232063,259823,229147,110127,61665,12277,400,1507044,101563,139480,184384,218666,245625,258191,223553,95572,35421,3402,96,1505953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,7,-0.4999999999999997,-0.8660254037844388,,0.0,0.0,Y_M,0.0,0.0,0.0
49,2024-08,인천광역시,1083000.0,73975000000.0,4363000.0,79424000000.0,0.0,0.1,0.05,0.0,30만원,96331,132454,171683,200686,231904,259702,229899,110848,61811,12368,404,1508090,101209,139484,183837,219019,245396,258114,224268,96209,35617,3431,96,1506680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,,0.0,0.0,Y_M,0.0,0.0,0.0
50,2024-09,인천광역시,1044000.0,74000000000.0,4203000.0,78694000000.0,0.0,0.1,0.07,0.0,30만원,95933,132690,171359,200868,231723,259599,230612,111467,61984,12447,399,1509081,100747,139687,183515,219296,245193,258021,224838,96798,35786,3459,99,1507439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.020000000000000004,1,0.0,,9,-1.0,-1.8369701987210297e-16,,0.0,0.0,Y_M,0.0,0.0,0.0
51,2024-10,인천광역시,1058000.0,71859000000.0,4298000.0,77560000000.0,0.0,0.1,0.05,0.0,30만원,95706,132709,170962,201032,231622,259475,231261,112204,62221,12487,400,1510079,100414,139671,182832,219610,245119,257815,225430,97486,35904,3471,97,1507849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,-0.020000000000000004,-1,4.0,,10,-0.8660254037844386,0.5000000000000001,,0.0,0.0,Y_T,0.0,0.0,0.0
52,2024-11,인천광역시,1018000.0,70003000000.0,4035000.0,75226000000.0,0.0,0.1,0.05,0.0,30만원,95395,132675,170320,201082,231493,259221,231953,112935,62322,12600,404,1510400,100217,139625,182203,219908,244928,257576,225954,98221,35966,3495,96,1508189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,,0.0,0.0,Y_T,0.0,0.0,0.0
53,2024-12,인천광역시,1035000.0,72015000000.0,4010000.0,77286000000.0,0.0,0.1,0.05,0.0,30만원,95181,132857,169872,201668,230963,259061,233050,113641,62357,12706,411,1511767,100015,139719,181524,220432,244630,257522,226844,98879,35995,3588,95,1509243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,12,-2.4492935982947064e-16,1.0,,0.0,0.0,Y_T,0.0,0.0,0.0
54,2025-01,인천광역시,1030000.0,74446000000.0,3974000.0,79026000000.0,0.0,0.1,0.05,0.0,30만원,94766,133071,169285,201755,230673,259559,233456,114759,62433,12857,420,1513034,99574,139933,180842,220444,244722,258066,227153,99958,36188,3636,99,1510615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,1,0.49999999999999994,0.8660254037844387,,0.0,0.0,Y_E,0.0,0.0,0.0
55,2025-02,인천광역시,934000.0,65806000000.0,3599000.0,70299000000.0,0.0,0.1,0.05,0.0,30만원,94755,133239,168759,202200,230727,259558,234323,115768,62534,12924,416,1515203,99619,140119,180008,220781,245168,258053,227950,100896,36292,3668,97,1512651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,0.0,0,,,2,0.8660254037844386,0.5000000000000001,,0.0,0.0,Y_E,0.0,0.0,0.0
56,2020-07,인천광역시 강화군,0.0,0.0,0.0,0.0,177.0,0.1,0.1,0.1,100만원,1579,2257,2318,2562,3560,5871,6974,5348,3365,587,29,34450,1732,2387,3146,2826,4263,6210,6868,4765,2188,188,9,34582,0.0,17919950.0,64674586.0,189703435.0,182899740.0,1080620078.0,132604690.0,1515161924.0,3183584403.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493904976.115682,,,,-310320573.1156821,,0,,,7,-0.4999999999999997,-0.8660254037844388,,3183584403.0,0.0,Y_M,3832612421.2,3832612421.2,-649028018.1999998
57,2020-08,인천광역시 강화군,0.0,0.0,0.0,0.0,180.0,0.1,0.1,0.1,100만원,1582,2244,2297,2554,3536,5859,7010,5341,3375,593,27,34418,1734,2381,3125,2830,4235,6207,6905,4762,2206,190,10,34585,0.0,21769840.0,57729479.0,177892028.0,185984670.0,1081657276.0,119240100.0,1496023047.0,3140296440.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626116045.7478857,132211069.63220358,,,-485819605.7478857,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,-0.013597240569217628,3161940421.5,-21643981.5,Y_M,3751916348.2,3751916348.2,-611619908.1999998
58,2020-09,인천광역시 강화군,0.0,0.0,0.0,0.0,155.0,0.1,0.1,0.1,100만원,1586,2235,2304,2546,3542,5842,7059,5329,3384,603,27,34457,1762,2374,3095,2807,4225,6190,6974,4777,2203,196,10,34613,0.0,10618300.0,53659764.0,172369683.0,184410630.0,874560842.0,106295056.0,1639903510.0,3041817785.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3772819064.9910135,146703019.24312782,139457044.4376659,,-731001279.9910135,0.0,0,,,9,-1.0,-1.8369701987210297e-16,-0.031359668388504125,3121899542.6666665,-80081757.66666651,Y_M,4106954192.4,4106954192.4,-1065136407.4000001
59,2020-10,인천광역시 강화군,0.0,0.0,0.0,0.0,139.0,0.1,0.1,0.1,100만원,1591,2231,2300,2532,3534,5819,7093,5338,3389,613,26,34466,1759,2382,3067,2795,4229,6186,7014,4753,2213,196,9,34603,0.0,13491690.0,54791504.0,193537522.0,198946707.0,1148713835.0,142072420.0,1679979163.0,3431532841.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3934642076.071504,161823011.0804906,154263015.16180864,,-503109235.0715041,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,0.12811913255349716,3204549022.0,226983819.0,Y_T,3217155121.0,3217155121.0,214377720.0
60,2020-11,인천광역시 강화군,0.0,0.0,0.0,0.0,135.0,0.1,0.1,0.1,100만원,1578,2248,2289,2531,3537,5800,7108,5343,3397,610,26,34467,1752,2382,3058,2805,4203,6163,7067,4759,2210,199,9,34607,0.0,13625800.0,57317644.0,194349139.0,165580181.0,903843091.0,143893460.0,1411647132.0,2890256447.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111834318.5046086,177192242.43310452,169507626.75679734,,-1221577871.5046086,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,-0.15773603782333723,3121202357.6666665,-230945910.6666665,Y_T,8604692980.0,8604692980.0,-5714436533.0
61,2020-12,인천광역시 강화군,0.0,0.0,0.0,0.0,97.0,0.1,0.1,0.1,100만원,1580,2247,2296,2528,3543,5809,7163,5342,3412,613,26,34559,1754,2370,3060,2798,4221,6154,7114,4737,2231,196,9,34644,0.0,7555000.0,55777254.0,262810895.0,172314969.0,752752553.0,121301150.0,1406351419.0,2778863240.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4304152420.51539,192318102.01078176,184755172.2219426,162006144.32426265,-1525289180.5153904,0.0,0,,,12,-2.4492935982947064e-16,1.0,-0.03854094231521321,3033550842.6666665,-254687602.6666665,Y_T,3536117419.4,3536117419.4,-757254179.4000001
62,2021-01,인천광역시 강화군,0.0,0.0,0.0,0.0,164.0,0.1,0.1,0.1,100만원,1576,2240,2290,2530,3545,5801,7199,5323,3431,618,28,34581,1763,2364,3040,2795,4225,6119,7162,4734,2253,199,10,34664,0.0,10916400.0,52302011.0,280804969.0,157261218.0,822735613.0,126874622.0,1396315195.0,2847210028.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510668671.63374,206516251.11835003,199417176.56456593,176970155.3838715,-1663458643.6337404,0.0,0,,,1,0.49999999999999994,0.8660254037844387,0.02459523268946473,2838776571.6666665,8433456.333333492,Y_E,3994912881.2,3994912881.2,-1147702853.1999998
63,2021-02,인천광역시 강화군,0.0,0.0,0.0,0.0,167.0,0.1,0.1,0.1,100만원,1561,2245,2261,2539,3541,5773,7247,5305,3451,630,28,34581,1749,2374,2991,2780,4223,6108,7219,4715,2283,201,12,34655,0.0,12211610.0,51280780.0,279190142.0,165376902.0,940433817.0,148321700.0,1523002339.0,3119817290.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4729580454.1956,218911782.56185913,212714016.84010428,191548709.5634407,-1609763164.1955996,0.0,0,,,2,0.8660254037844386,0.5000000000000001,0.095745399643556,2915296852.6666665,204520437.3333335,Y_E,3367056568.8,3367056568.8,-247239278.8000002
64,2021-03,인천광역시 강화군,0.0,0.0,0.0,0.0,150.0,0.1,0.1,0.1,100만원,1559,2232,2247,2534,3511,5728,7296,5279,3447,642,14,34489,1749,2335,2966,2763,4171,6054,7284,4718,2275,199,5,34519,0.0,10364300.0,61864530.0,324866920.0,183553690.0,1048006700.0,173078560.0,1599381612.0,3401116312.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4958114530.653967,228534076.45836735,223722929.5101127,205060483.74581796,-1556998218.653967,0.0,0,,,3,1.0,6.123233995736766e-17,0.09016522310510044,3122714543.3333335,278401768.6666665,Y_E,3984237794.0,3984237794.0,-583121482.0
65,2021-04,인천광역시 강화군,0.0,0.0,0.0,0.0,162.0,0.1,0.1,0.1,100만원,1557,2220,2252,2512,3510,5724,7368,5268,3469,638,14,34532,1743,2327,2955,2769,4168,6040,7339,4720,2288,202,6,34557,0.0,10753950.0,67487972.0,326637523.0,207969027.0,1200814580.0,170569270.0,1781123303.0,3765355625.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5192519626.745463,234405096.09149647,231469586.2749325,216692132.97662476,-1427164001.7454634,0.0,0,,,4,0.8660254037844387,-0.4999999999999998,0.10709404783214005,3428763075.6666665,336592549.3333335,Y_M,4235691730.25,4235691730.25,-470336105.25
66,2021-05,인천광역시 강화군,0.0,0.0,0.0,0.0,164.0,0.1,0.1,0.1,100만원,1563,2211,2260,2512,3500,5725,7406,5262,3488,646,13,34586,1737,2336,2936,2783,4169,6045,7405,4717,2292,200,6,34626,0.0,14421650.0,65357100.0,343917746.0,204339640.0,1439104770.0,190443490.0,2036081432.0,4293665828.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5428112671.291944,235593044.54648018,234999070.31898817,225539662.73360866,-1134446843.2919436,0.0,0,,,5,0.49999999999999994,-0.8660254037844387,0.14030818217867536,3820045921.6666665,473619906.3333335,Y_M,4903857546.5,4903857546.5,-610191718.5
67,2021-06,인천광역시 강화군,0.0,0.0,0.0,0.0,87.0,0.1,0.1,0.1,100만원,1568,2215,2246,2525,3514,5681,7467,5269,3494,649,13,34641,1740,2323,2938,2792,4156,6032,7432,4723,2302,201,5,34644,0.0,14314360.0,70108064.0,341899897.0,157866920.0,1301294140.0,199445001.0,1865388306.0,3950316688.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5659341716.960657,231229045.66871357,233411045.10759634,230667627.82900319,-1709025028.9606571,0.0,0,,,6,1.2246467991473532e-16,-1.0,-0.07996643282319271,4003112713.6666665,-52796025.66666651,Y_M,4363989930.75,4363989930.75,-413673242.75
68,2021-07,인천광역시 강화군,0.0,0.0,0.0,0.0,162.0,0.1,0.1,0.1,100만원,1569,2212,2228,2520,3508,5641,7520,5277,3501,656,13,34645,1733,2318,2948,2779,4171,6020,7473,4723,2307,204,5,34681,0.0,18924500.0,76517120.0,390181931.0,167367470.0,1445159021.0,183261480.0,1961626162.0,4243037684.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5879789867.505034,220448150.54437733,225838598.106545,231152047.7146779,-1636752183.5050344,0.0,0,,,7,-0.4999999999999997,-0.8660254037844388,0.07410064030795493,4162340066.6666665,80697617.33333349,Y_M,3832612421.2,3832612421.2,410425262.8000002
69,2021-08,인천광역시 강화군,0.0,0.0,0.0,0.0,148.0,0.1,0.1,0.1,100만원,1563,2217,2201,2502,3519,5628,7545,5273,3523,660,14,34645,1724,2314,2949,2757,4151,6020,7507,4730,2312,211,4,34679,0.0,25793020.0,78561080.0,411632843.0,92156120.0,1627520011.0,199857220.0,2110600298.0,4546120592.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082107873.69573,202318006.19069576,211383078.36753634,226085899.51874927,-1535987281.6957302,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,0.07143064251889397,4246491654.6666665,299628937.3333335,Y_M,3751916348.2,3751916348.2,794204243.8000002
70,2021-09,인천광역시 강화군,0.0,0.0,0.0,0.0,122.0,0.1,0.1,0.1,100만원,1552,2211,2178,2492,3508,5633,7584,5255,3555,661,13,34642,1714,2310,2942,2721,4148,6009,7536,4732,2332,212,4,34660,0.0,25078450.0,130797860.0,541395083.0,123329085.0,1612874593.0,208255030.0,3487958580.0,6129688681.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258023293.1384,175915419.44266987,189116712.81668356,214570059.70629764,-128334612.13840008,0.0,0,,,9,-1.0,-1.8369701987210297e-16,0.3483339381244466,4972948985.666667,1156739695.333333,Y_M,4106954192.4,4106954192.4,2022734488.6
71,2021-10,인천광역시 강화군,0.0,0.0,0.0,0.0,171.0,0.1,0.1,0.1,100만원,1534,2218,2174,2489,3499,5635,7624,5240,3560,666,14,34653,1692,2321,2940,2709,4132,6020,7581,4740,2344,215,4,34698,0.0,19554830.0,135414708.0,598315540.0,111039790.0,1674735970.0,173774000.0,3176319665.0,5889154503.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6398554132.154164,140530839.01576424,158223129.22921634,195730572.54385763,-509399629.1541643,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,-0.0392408473770578,5521654592.0,367499911.0,Y_T,3217155121.0,3217155121.0,2671999382.0
